146	784	1
31	1060	0
4	167	1
19	3396	0
267	1321	1
97	2857	1
90	2278	0
4	790	1
239	3142	0
19	3520	0
32	1542	1
139	2806	1
90	1132	1
181	713	0
6	1402	0
28	3493	1
25	1320	0
215	2477	1
39	3727	0
8	4018	0
135	2876	1
69	2463	0
43	1668	1
66	801	1
87	891	1
41	2721	1
20	2965	1
36	776	1
8	1767	1
22	216	0
39	2319	0
8	1746	0
138	3550	0
18	3647	1
26	3271	0
192	1840	1
26	1735	0
26	3890	0
45	2506	0
7	3329	0
182	1770	0
8	2882	0
288	1912	0
22	2946	0
62	3814	1
7	227	1
237	3471	1
10	2880	0
64	1060	0
86	1649	1
221	3812	1
35	2304	0
39	886	1
59	3120	0
77	1048	0
45	1213	0
260	1172	0
13	302	1
156	3090	0
9	1177	1
253	2963	0
58	2232	0
37	1183	0
43	3686	0
84	3582	0
77	1790	1
216	515	1
98	3785	1
15	995	1
21	2987	0
25	2111	0
36	413	1
165	3715	0
9	552	0
4	661	0
45	51	0
144	116	1
7	2264	1
2	593	1
218	1092	1
98	3134	1
20	1741	1
216	2125	1
36	4056	1
125	346	0
109	4042	1
26	105	1
7	585	1
95	3502	1
102	2515	0
125	2716	1
6	1350	1
30	1880	1
283	3215	1
55	2664	0
74	2424	0
26	1772	0
135	1934	1
36	1071	1
42	4092	1
117	4023	0
251	1650	0
70	273	1
104	353	0
106	2956	1
35	3770	1
7	811	1
59	674	1
14	3551	1
48	769	1
39	190	0
50	1150	1
45	584	0
7	3977	1
38	830	1
206	482	1
48	1785	1
82	2941	1
31	721	0
161	2339	1
35	1446	0
66	4052	1
19	2452	1
12	2395	1
27	3074	0
90	2929	1
101	3360	1
158	487	1
50	2322	1
37	449	0
18	529	1
82	1294	1
97	764	1
42	1710	0
66	888	1
27	3384	1
142	282	1
32	2208	1
27	2704	1
95	1870	1
36	48	1
35	1181	0
20	2031	1
146	161	1
12	3683	1
7	3048	1
14	4039	1
68	1198	0
8	2553	0
44	721	0
56	225	1
290	1023	1
29	1341	0
98	2508	0
98	1962	1
45	3641	0
44	1456	1
32	3223	1
28	170	0
27	2525	1
10	2175	1
18	1107	1
0	2439	1
136	2929	1
144	3566	1
57	692	1
125	1959	1
9	658	0
26	2030	0
13	1023	1
7	595	1
55	1892	1
19	1994	0
18	2397	1
97	868	1
173	3380	0
83	3808	1
58	347	1
91	184	1
59	1886	1
112	502	1
97	219	1
14	3868	0
14	376	0
36	2708	1
186	2952	0
94	3179	1
45	2882	0
66	1752	1
81	3607	0
61	2518	0
49	3304	0
245	1067	0
23	1676	0
28	2206	0
187	4100	1
27	2004	0
21	4071	1
2	2835	0
81	2960	1
0	1520	0
28	3517	0
83	3457	0
112	1803	1
5	1652	1
16	721	1
278	167	0
78	1325	1
13	1086	0
18	412	1
19	2299	1
47	4062	1
172	3644	1
20	767	0
97	1856	1
92	3626	1
147	2803	0
23	74	1
271	1403	0
17	1164	0
75	1938	1
95	3781	0
140	2967	1
30	1172	1
38	2754	1
2	2559	0
36	2154	1
42	1849	1
45	1523	0
23	740	0
44	4096	0
48	1050	0
185	3003	1
3	2562	1
50	2268	0
13	2178	0
43	1515	1
10	320	0
5	1627	0
48	2429	0
94	2572	1
116	1100	0
14	601	1
125	1021	0
6	962	1
13	2704	1
87	596	1
6	3794	0
261	23	1
118	1574	0
42	1749	1
245	902	1
45	457	1
211	3667	1
23	3611	1
196	23	0
26	612	1
13	1221	0
125	3346	1
140	3766	0
45	161	0
44	1042	1
151	808	1
6	1184	1
162	913	1
32	1739	0
36	2293	1
36	1555	1
29	3220	0
29	3897	1
187	4042	1
302	1042	1
105	3246	0
7	3876	1
85	402	1
185	2278	1
107	2645	0
16	2908	1
158	2927	1
23	346	1
4	2665	0
285	1518	1
8	3396	0
113	576	1
105	1973	0
97	197	1
58	2703	0
174	4018	1
42	1620	0
12	2164	1
56	2447	1
36	3215	1
166	3694	1
23	191	1
47	3963	1
6	206	1
7	933	1
225	2202	1
105	277	1
97	3901	1
192	911	1
89	366	1
116	434	1
159	1600	1
42	2461	1
3	4059	1
25	2944	1
42	4089	1
26	3280	0
118	599	0
48	734	1
42	52	1
42	1061	0
20	2123	1
200	710	1
104	2754	0
19	55	1
42	2347	0
14	1125	0
125	672	1
19	3447	1
111	272	1
81	562	0
84	1143	1
13	99	1
25	80	1
6	1703	0
65	2749	0
27	2061	1
27	514	1
58	2876	1
84	2768	1
107	459	0
253	161	1
45	4108	0
7	3547	1
57	1435	0
9	2306	1
84	1574	0
95	1647	1
28	3053	0
272	2226	0
42	2444	1
5	3142	0
172	811	1
59	2191	0
58	334	1
36	754	1
187	1619	1
22	1219	0
13	3116	1
9	1843	0
125	3020	0
5	3348	1
221	346	1
174	852	1
23	3997	0
87	3344	1
0	1425	0
6	3002	1
5	585	0
77	1912	1
146	3753	0
117	2184	0
6	1176	0
17	3852	1
134	129	1
163	2238	1
7	606	1
42	1695	0
7	556	1
57	2620	0
117	910	0
7	2158	1
274	3752	0
114	1589	0
101	547	1
42	19	0
83	386	1
104	2761	0
123	3447	1
15	111	1
44	3483	0
66	2500	0
66	1326	1
187	1760	1
123	2375	0
65	2203	0
32	1292	0
21	1834	1
254	2090	1
109	853	0
44	1724	1
100	3441	0
32	2346	1
101	1086	1
23	3351	0
38	3347	0
24	2720	0
260	2335	0
48	3016	0
29	931	1
39	2765	0
19	1867	0
27	3530	1
4	893	1
9	647	1
75	3756	0
13	3530	0
125	2168	1
51	561	1
93	1585	1
9	1051	1
27	2525	1
19	2923	1
55	1876	1
13	2317	1
56	2637	1
116	1309	1
5	3776	1
32	1487	1
121	1374	1
23	937	1
19	2598	1
293	2557	0
140	4110	1
103	1963	1
50	611	1
45	3403	0
2	3609	0
192	561	0
64	2814	1
174	404	1
27	1740	0
66	198	0
23	2466	0
39	3202	1
57	2384	0
215	2419	1
3	1500	1
95	240	1
125	1681	1
29	1486	1
151	1058	0
26	2597	0
174	3489	1
26	3472	1
16	166	1
293	3154	0
205	2518	1
92	2234	0
14	1004	1
117	1840	0
12	1944	1
1	129	1
51	2551	1
103	3290	1
7	473	1
54	2226	0
8	482	1
55	4056	1
0	1902	1
83	2713	1
57	58	1
6	3069	1
127	2285	1
28	1230	0
83	829	1
37	2445	0
166	306	1
102	3803	0
167	1097	1
39	3660	0
23	3872	0
25	106	1
49	1455	0
0	3754	0
146	1787	0
64	1627	0
17	3890	1
3	1909	0
32	1663	0
58	3256	0
43	1810	1
94	3542	0
14	3222	1
66	3770	1
28	3139	1
2	2192	0
134	875	1
75	2034	0
19	132	1
23	3641	1
161	3745	0
39	2762	0
126	591	1
200	1240	0
36	2644	1
151	3617	0
95	2085	1
15	255	0
125	962	1
27	3977	1
62	3143	1
138	73	1
17	3866	1
288	913	1
39	311	0
255	969	1
65	2954	1
21	885	1
97	2600	1
253	2603	1
116	130	1
92	1449	1
28	186	1
24	3522	0
221	2929	0
39	150	1
25	4043	0
47	3985	0
97	255	1
125	1940	1
27	1104	1
124	366	1
10	1630	0
145	545	0
114	4042	0
107	3689	1
10	1475	1
54	278	1
17	256	0
7	2193	1
22	3620	0
112	374	0
56	4065	1
166	2884	0
125	2247	0
114	2970	0
33	1101	0
218	3174	1
18	1934	1
174	770	1
70	1128	1
117	1060	0
88	2359	1
144	2746	1
102	569	0
138	2910	1
23	3001	0
7	4010	1
2	2634	0
164	3697	1
135	1639	1
99	3898	1
2	1064	0
10	1238	1
68	274	0
42	740	0
86	21	1
66	811	1
39	3985	1
6	2832	1
2	1976	0
14	1873	1
48	2619	1
23	2211	0
28	2908	1
32	1382	1
14	775	1
18	3184	1
101	3593	1
55	2617	1
115	3413	1
120	1219	0
2	3747	0
14	3134	1
31	4059	1
3	4108	1
75	3148	1
32	1721	1
39	1157	0
15	1266	1
103	1598	0
57	1600	1
26	2225	0
15	651	1
55	650	1
193	3256	0
49	95	1
37	3074	0
27	1780	1
66	1616	1
126	577	1
39	3012	0
42	1	1
125	2365	0
24	3029	0
251	2561	1
23	2297	1
16	3661	1
215	3818	1
28	2944	0
45	2433	0
27	1662	1
14	3105	0
61	3808	0
103	2296	1
8	214	0
103	2355	0
29	1891	1
19	2315	1
36	2444	1
105	188	0
48	3396	0
116	1397	1
39	3022	1
192	96	1
25	2859	0
151	3119	0
16	1568	1
38	2441	1
124	1466	1
24	425	0
122	3346	1
156	3452	1
97	761	1
204	3493	1
113	346	1
101	2699	1
104	1614	1
151	2485	0
84	3607	1
87	811	1
93	1160	1
140	3060	1
95	2645	1
26	425	0
26	3925	0
97	1019	1
254	2603	0
7	4006	1
42	2743	1
42	1390	1
225	482	1
104	1216	1
32	747	0
6	476	1
23	2361	1
32	3652	1
32	2816	1
3	3482	1
166	3239	0
266	3184	1
42	1763	1
28	2003	0
64	198	0
202	962	0
25	1176	0
97	3536	1
29	3745	1
2	3255	0
35	1279	0
172	848	0
140	928	1
75	3590	0
98	2964	1
198	1433	1
13	3174	0
28	3346	0
69	1326	1
22	821	1
114	174	1
19	82	1
24	1309	0
57	1680	1
3	2759	1
139	2511	1
10	245	1
17	611	0
14	3752	1
130	1167	1
86	3876	1
45	1202	0
17	1145	1
8	3903	0
45	3876	0
66	2139	1
161	3915	0
35	3909	1
25	965	1
42	1186	0
174	762	1
146	1231	0
15	3614	1
158	1594	1
49	3211	0
90	3208	1
56	887	1
78	23	1
39	200	0
32	1579	0
49	3277	0
34	1891	0
55	34	1
136	2790	0
26	3381	1
41	3673	1
19	2794	1
14	3673	1
27	2926	1
24	1021	1
122	2484	1
19	1237	1
9	3992	1
255	422	1
19	875	1
215	2194	1
18	1357	1
122	2625	1
82	3338	1
122	236	1
19	190	1
98	25	1
105	1418	0
29	577	1
2	4069	0
45	13	0
125	593	1
253	547	1
45	2689	0
25	1780	0
57	1165	1
4	1077	1
85	3406	1
20	2918	0
45	1	0
5	2599	1
49	968	0
43	979	1
151	3256	0
26	565	1
6	2535	0
159	1063	0
48	940	1
109	3609	0
57	1701	1
48	1433	0
19	1195	1
36	216	1
300	3760	1
151	2582	1
226	2455	0
216	4023	0
64	2472	0
19	2591	0
107	2470	0
2	2353	0
21	2634	0
49	2470	0
7	1129	1
123	3760	1
39	2488	0
86	3891	0
98	2168	1
23	1343	1
75	1507	1
10	2916	0
84	1473	1
23	3138	0
35	2561	0
6	2156	1
48	2068	0
45	2728	0
58	779	1
84	2774	1
30	1177	0
216	2081	0
26	3705	0
42	3302	0
140	267	1
55	1366	1
94	3500	1
21	2219	1
2	1695	0
56	1	1
97	3235	1
6	2967	1
55	1323	0
112	1765	0
140	2619	0
6	3772	1
92	1172	1
16	2272	1
45	3719	0
83	1373	1
118	1512	0
5	1810	0
192	3949	1
55	3038	1
97	584	1
3	1960	1
24	158	1
45	708	0
148	1706	1
5	1007	0
52	2234	1
27	2238	1
48	3507	1
37	3104	1
31	4074	1
84	192	1
2	3314	0
7	2272	1
14	1703	1
37	1176	0
77	3873	1
57	2351	0
125	1686	1
35	2391	0
290	3916	1
23	2315	1
122	3890	1
36	2193	0
73	1172	1
5	1433	0
158	170	0
18	2105	0
8	786	0
45	2402	0
71	3752	1
48	3989	1
97	621	1
97	3812	1
95	2158	1
83	2345	1
122	1680	1
192	2424	0
117	1177	0
142	2700	1
32	1284	1
48	1883	0
83	3185	1
66	1633	1
173	23	0
150	2436	0
36	3157	1
66	1834	1
5	579	1
161	2777	1
20	3667	1
265	1267	1
23	1454	0
39	3378	0
39	2622	0
50	2353	1
42	3689	1
5	1836	1
146	4089	1
91	3701	0
8	1934	0
39	3476	0
23	770	1
234	2285	0
17	365	1
65	2938	1
9	3529	0
23	2768	1
29	2092	0
107	3330	0
57	3540	0
16	1142	0
45	1667	0
84	543	1
10	3289	1
63	3975	1
107	1127	1
16	1295	0
56	44	1
36	297	1
243	3768	0
57	1275	1
1	277	1
10	3110	1
123	2553	0
70	1444	0
48	626	1
85	348	1
18	3345	0
115	1870	1
4	3002	1
122	2619	1
19	4066	1
37	2269	0
272	2187	1
17	3609	1
35	4086	0
88	2082	0
54	71	1
143	4042	0
15	3247	0
286	1132	1
134	2293	1
92	1375	0
56	4045	1
55	3802	1
49	3985	1
23	991	1
5	64	0
192	325	1
10	2051	1
6	598	1
124	41	0
19	3611	0
57	2739	0
37	765	1
4	2464	0
3	2566	1
37	1177	0
59	2358	1
290	4005	1
8	1950	0
35	1984	0
21	1593	0
288	1934	1
91	2808	1
196	361	1
58	1831	1
90	2206	0
5	3966	1
82	1126	1
2	1550	1
151	1726	0
48	2296	0
13	1358	1
101	1220	1
75	899	0
75	611	1
285	3344	1
26	1686	0
8	2722	1
151	2565	1
102	3681	1
23	2071	0
29	1843	1
8	484	0
3	582	1
32	4053	0
105	214	1
180	1721	1
42	2063	1
18	2378	1
100	1470	1
55	3199	0
75	539	1
64	105	1
45	3801	0
16	621	1
6	2415	0
83	892	1
0	149	1
20	1763	1
132	1167	1
99	215	1
19	2568	1
145	1733	0
57	240	1
10	2329	1
28	546	1
125	2589	0
53	1085	1
185	725	1
16	4058	1
28	3833	1
32	3943	0
166	3217	0
258	962	1
3	3812	1
6	2860	1
43	3897	0
12	3342	1
36	2865	1
5	66	0
44	87	1
77	2179	1
18	2416	1
14	599	1
12	3976	1
0	198	0
97	270	1
28	1172	0
11	2602	0
17	3608	1
154	2762	0
54	2444	1
49	4022	0
192	1770	1
0	3593	1
37	3698	0
3	1814	1
18	79	1
16	484	0
10	3409	1
114	2319	0
6	1922	0
174	1336	1
47	3676	0
295	4045	1
50	3046	0
2	388	1
29	2356	1
77	3985	0
43	3410	1
97	2662	1
58	2003	1
95	3724	1
2	2711	0
19	545	1
117	3017	0
3	2175	1
87	1132	1
66	2573	1
104	186	0
48	707	1
118	1744	0
12	3121	1
35	2945	0
0	811	1
68	1097	1
274	902	1
58	3898	1
38	3060	1
6	138	1
5	1929	1
50	2144	1
6	82	1
37	1644	0
159	1181	0
159	4030	0
192	3785	1
55	3770	0
23	1853	1
2	1368	0
27	4058	1
264	3946	1
6	1675	1
29	3692	1
192	3080	1
256	199	1
2	867	0
37	3314	1
39	1696	0
19	4047	1
24	2022	0
68	2967	0
301	1748	0
20	336	1
101	2258	1
115	2557	1
109	882	1
205	1438	1
57	2218	1
56	554	1
125	2633	1
218	216	1
118	156	0
45	2337	0
97	2518	1
66	2468	1
101	1977	1
23	1549	0
158	3858	1
260	1156	0
10	1898	0
84	3537	0
18	2493	0
174	2484	1
5	875	1
97	960	1
103	1	1
2	689	1
45	3477	0
81	1566	0
2	1321	0
284	1160	0
185	3654	1
5	839	1
75	3540	0
11	3289	1
14	2241	0
19	1023	1
2	87	0
37	2987	1
18	2371	1
85	1122	0
7	1425	1
106	14	1
57	1597	1
121	577	1
16	2234	1
237	804	1
104	3667	1
36	1844	1
140	3620	0
14	3795	1
173	2967	1
81	391	0
4	3961	0
97	3995	1
55	3860	1
5	593	1
2	1072	0
48	2425	0
26	26	0
23	3318	1
13	2743	1
23	2863	1
19	2826	1
22	1214	0
48	2867	1
105	2130	1
50	2917	0
32	1806	0
13	3681	1
147	57	0
200	2278	0
7	3065	1
23	3785	1
31	2380	1
153	2234	0
38	2510	1
12	2199	1
8	3819	1
185	456	1
23	1025	0
22	3197	0
7	17	1
47	2381	1
50	964	1
17	945	0
25	2334	0
32	336	0
17	308	1
278	3556	0
161	730	1
2	1252	0
64	745	1
20	3375	1
47	3634	0
26	1621	0
7	3601	1
68	3694	0
87	3611	1
4	151	1
186	986	0
32	97	1
125	910	1
91	492	0
8	2341	0
117	3432	0
93	482	1
173	3396	1
226	3554	0
16	573	1
21	3454	0
47	2594	1
83	3781	1
8	1054	0
3	3406	1
23	519	1
77	1527	1
23	602	1
23	2476	1
25	2966	0
57	1453	1
34	199	0
6	3486	1
89	518	0
158	868	1
25	3530	0
159	2413	0
57	292	0
84	968	1
121	1593	0
147	1872	1
2	760	1
97	3986	1
192	3524	1
48	1980	0
145	2673	0
117	1436	0
5	388	1
62	4093	0
9	2887	1
19	1619	1
146	1690	0
19	3523	1
3	90	0
79	3420	1
146	2139	0
13	1585	1
6	1198	1
7	806	1
16	3804	1
55	1516	0
84	3938	1
55	385	1
19	3314	1
97	2	1
48	801	1
119	2354	0
285	184	1
226	3304	0
5	1112	0
33	3445	0
2	3471	0
42	582	1
31	4042	1
43	2766	1
117	921	0
35	2741	0
30	3381	0
125	762	1
39	2565	0
39	1674	0
75	277	1
5	2786	1
23	2030	0
21	32	0
161	4033	0
26	729	1
278	301	0
36	599	1
37	1705	1
6	2795	1
138	2518	0
95	3184	1
49	2142	0
39	2452	0
185	1177	1
158	207	0
25	299	0
37	557	1
25	2285	1
37	1575	0
153	3017	0
26	2882	0
23	2494	0
245	2525	1
49	2168	1
52	1907	1
23	2451	0
138	2672	0
66	665	1
149	969	1
61	2111	1
101	3365	1
97	521	1
9	906	1
24	1729	1
7	3008	1
148	4074	1
109	3179	1
13	721	1
23	1210	1
125	1839	1
73	2333	1
45	4020	0
16	3836	1
42	208	1
42	730	1
39	3090	0
119	2023	0
166	2149	1
57	22	1
49	2079	0
46	2518	0
216	3885	0
66	2386	1
107	3711	0
4	1365	0
23	3408	1
260	198	1
116	2193	0
18	651	1
55	4065	1
42	801	1
35	1003	0
43	3769	1
109	1232	0
22	3243	1
10	727	1
25	3553	1
49	1067	1
77	3143	1
42	1593	1
7	4098	1
117	3860	1
7	621	1
147	3346	1
8	228	0
14	2566	1
39	3667	1
7	1239	1
142	3705	0
19	2260	1
51	502	1
293	1748	0
9	769	1
35	601	0
182	2105	0
36	1725	1
2	3843	0
45	3256	0
101	3451	1
23	3074	0
287	374	0
161	1978	0
68	735	0
66	878	1
103	1643	1
37	506	1
230	2260	1
10	2405	1
32	3169	0
23	2077	0
101	106	1
122	1613	1
4	2113	0
32	467	1
5	1656	1
32	1495	1
19	3525	1
74	3993	1
150	587	0
19	3268	1
120	2342	1
101	1096	1
14	4063	1
114	72	0
70	1752	1
57	4034	1
55	2271	0
107	1000	1
29	743	0
24	366	1
97	1733	1
119	1847	0
83	2267	1
233	2644	0
58	1508	1
151	973	1
42	4088	1
36	4060	1
80	198	1
59	902	1
85	3608	0
119	2759	1
19	3592	1
47	1148	1
57	125	1
129	2610	0
301	3529	1
19	1518	1
32	2411	0
50	3677	1
20	1528	0
6	2398	1
23	682	1
18	3590	1
39	416	0
7	319	1
236	82	1
274	759	0
85	2899	0
279	3752	1
16	2500	1
99	1096	1
95	169	1
9	1706	1
75	1515	1
103	79	1
37	172	1
62	1483	1
9	3690	1
32	1087	0
156	212	1
167	1655	1
20	2489	1
27	3407	0
138	1773	1
56	428	1
10	1332	1
216	712	1
75	2023	0
304	1160	0
97	3031	1
50	2193	0
273	1373	0
250	593	1
49	2473	0
157	106	1
14	743	1
24	1352	0
97	3588	1
219	2388	1
144	4024	1
86	1604	0
74	231	0
66	1206	0
192	582	0
84	701	0
8	4042	0
44	1926	1
37	353	1
5	1746	0
116	1383	1
219	2929	0
165	3777	1
77	3957	0
119	3574	1
5	3429	0
70	680	1
98	198	0
94	766	0
88	356	0
157	1132	1
12	3849	1
23	2844	0
5	2453	0
68	801	1
179	3182	1
7	1348	1
23	3453	1
273	2433	0
14	1144	1
20	4024	1
112	3687	1
7	263	1
29	1216	0
42	2759	1
23	1761	0
10	748	1
27	3966	1
58	2187	0
68	3529	1
10	133	1
27	4083	1
49	361	1
18	682	1
12	2253	1
23	3578	0
26	2544	0
5	2414	0
289	778	1
97	3583	1
0	1231	0
6	1072	1
49	1710	0
110	2660	1
57	592	1
140	1174	0
113	2739	1
19	2187	1
66	52	1
23	1201	0
29	2056	1
49	3725	0
27	2137	1
92	2485	0
35	1871	0
104	2649	1
45	181	0
85	5	1
126	4038	1
218	2947	1
214	3540	1
4	2264	0
101	2188	1
187	971	1
48	470	0
10	1384	1
27	3270	1
29	3916	1
116	3681	0
13	811	1
16	2185	0
262	2843	1
45	818	0
32	3459	1
56	1033	1
274	3966	1
45	1843	0
104	3607	0
13	3579	0
22	3191	1
107	3400	1
125	2568	1
22	3273	1
161	1355	0
54	3211	1
48	1272	0
185	4082	1
29	1655	1
126	2456	1
64	664	1
2	2355	0
10	1324	1
14	3023	1
49	2768	1
59	924	0
7	1389	1
48	827	1
8	3760	0
55	2638	1
39	1882	0
35	2843	1
215	203	1
59	829	1
8	2212	0
82	55	1
21	3489	0
19	596	1
288	1132	1
5	3422	0
7	2401	1
47	3551	1
5	663	0
4	2735	1
44	1295	0
253	1118	0
125	3819	1
52	268	1
6	1251	1
62	372	1
258	657	0
103	3032	0
98	3538	1
58	2293	1
32	3797	1
10	1650	1
42	493	1
39	2021	0
18	2913	1
77	1067	0
109	2634	0
5	2021	0
49	2317	0
27	1825	1
159	3324	1
107	1450	1
85	1813	0
2	3828	0
159	3885	1
42	3511	0
29	1073	1
42	3681	1
142	1958	1
66	1493	1
64	875	1
21	1965	1
19	2234	0
54	789	1
139	1992	0
14	3721	1
7	3058	1
6	2997	1
2	211	1
122	1715	1
19	3288	1
26	2511	0
58	264	1
171	2234	1
92	428	1
35	902	1
5	2385	0
14	1484	1
5	3751	1
24	3020	0
91	2888	1
114	2637	0
140	785	1
45	169	0
150	4074	1
45	972	1
6	1060	0
151	1188	0
65	2884	0
5	854	1
8	2100	0
97	612	1
216	272	0
58	2271	1
7	2815	1
84	2491	1
7	2753	1
32	606	1
50	510	1
217	981	1
100	132	1
39	136	1
39	1056	0
66	2375	1
26	2749	1
151	1841	1
92	3072	1
13	3217	0
201	2234	1
6	3837	0
10	446	1
155	1630	0
111	3164	1
159	1497	1
25	4005	1
29	361	1
25	3571	0
159	2012	1
122	3705	1
104	1094	0
120	2558	0
124	3245	0
115	1740	1
14	280	1
42	2433	0
117	1	0
138	3956	1
236	1102	0
80	693	1
42	3859	1
49	975	0
32	843	1
45	1009	0
103	2433	0
26	541	0
4	3300	1
192	3615	1
6	2105	0
13	1427	1
58	1797	0
15	3325	1
219	3163	0
102	2946	0
137	2880	0
215	1702	1
36	3860	1
290	3342	1
153	3966	1
5	1677	0
28	3651	0
192	2389	1
62	2817	1
122	730	1
131	1427	1
14	2459	1
23	1395	1
180	1051	1
2	1702	0
25	1787	1
10	2908	1
55	3397	1
4	55	1
147	12	1
32	3739	1
74	2559	1
18	1517	1
37	3405	0
92	2257	1
43	2077	0
24	1669	1
15	451	1
38	1556	0
30	3374	0
68	1616	0
146	1668	1
54	1232	0
55	3268	1
7	3200	1
267	203	1
27	1991	1
67	278	1
125	1354	1
5	591	1
37	2698	0
39	2587	0
173	2075	0
2	274	1
27	3934	0
116	2744	1
42	3147	0
57	2945	1
66	418	1
19	760	1
2	2380	0
105	1037	0
97	4039	1
174	1839	1
7	1854	1
74	3970	0
56	1417	1
57	2315	1
12	2502	0
58	2152	1
23	1061	1
57	2702	1
279	4045	1
81	2261	1
26	1915	1
36	1117	1
5	770	1
117	3694	0
28	2819	1
55	2512	0
159	3724	0
66	3860	1
269	2365	1
92	506	1
10	2696	1
23	861	0
48	1178	1
179	3090	1
114	1334	0
99	2358	1
45	721	0
55	125	1
30	2480	1
151	3198	1
5	2006	0
45	2144	0
73	3289	0
5	3642	1
279	3858	0
6	2706	1
13	3404	1
28	3396	0
302	1518	1
10	1755	1
9	4083	1
240	1281	1
102	1928	1
29	650	1
2	1128	1
187	3966	1
77	1757	0
39	3186	0
9	2037	0
77	2533	1
226	1736	1
66	2453	1
153	2111	0
60	1373	1
74	202	0
14	2810	1
66	2278	1
7	3671	1
62	3708	1
14	4093	1
49	1761	1
39	1518	0
42	535	1
23	1851	1
14	629	1
19	3506	0
5	2242	0
123	594	1
174	601	1
5	2105	0
28	166	1
99	2922	1
184	1072	1
87	1338	1
73	3475	1
29	960	1
4	107	1
32	3385	1
107	1283	1
80	913	1
14	926	0
19	3106	0
194	2656	0
97	1766	1
3	1193	0
247	3950	1
55	3170	1
18	2353	1
116	973	1
42	916	1
23	2390	0
66	2260	1
278	2572	1
11	2819	1
291	2634	0
185	804	1
6	1902	1
84	2818	1
18	3196	1
194	3237	0
66	1418	0
57	558	1
43	2749	1
68	3215	0
45	1982	0
217	326	1
90	2223	0
188	711	1
35	4043	1
16	139	1
42	821	1
42	1124	0
3	166	1
105	1118	0
49	811	1
28	1339	1
88	3589	0
29	2945	1
7	744	1
2	2702	0
42	346	1
32	2396	1
262	2453	0
105	2482	0
5	1338	0
14	2927	1
84	1682	1
105	2075	0
8	4089	0
5	3974	1
23	4070	1
51	2371	0
103	3312	1
140	1671	1
207	2783	0
122	1781	1
29	3841	1
80	3876	0
106	2033	0
29	447	1
18	50	1
83	390	1
79	3812	0
12	633	1
267	2433	1
173	502	1
15	1840	0
6	3476	1
19	1356	1
10	2193	0
256	1592	0
39	3454	0
49	969	0
27	3264	1
75	3976	1
29	2651	1
116	3667	1
19	4062	1
10	603	1
27	2799	1
48	2596	0
2	2957	0
64	4045	0
44	3918	1
86	2226	1
60	3337	1
151	984	1
25	27	1
226	4062	0
5	3529	1
129	3021	0
300	2776	0
23	872	1
23	694	0
97	3545	1
19	184	1
39	423	0
36	1612	1
104	1241	1
262	1650	1
32	2959	1
118	2080	0
123	2776	0
13	1868	0
38	612	1
6	1693	1
10	3017	0
37	3648	0
146	4074	1
48	361	1
81	502	1
39	2434	0
50	3091	1
23	1600	1
117	272	0
7	714	1
300	899	0
111	1145	0
254	783	1
75	181	1
98	1527	1
125	239	1
66	2080	1
6	3291	1
179	920	1
39	2448	0
122	1042	1
13	3110	1
166	2169	0
19	216	1
45	2915	0
12	655	0
36	3521	1
142	310	1
117	2125	0
64	1908	0
84	216	0
104	465	1
36	2555	1
4	2395	1
49	901	0
23	2885	1
157	200	0
31	3705	0
97	228	1
121	561	1
39	644	0
125	3847	0
62	688	1
261	958	1
32	1864	0
42	1600	0
28	4045	1
15	1730	1
19	2634	0
99	2581	1
28	2051	1
55	1583	1
42	321	1
70	2992	1
57	1948	1
189	1518	1
84	852	1
81	550	0
9	2537	1
136	482	1
14	3866	1
25	205	0
2	3626	0
165	757	1
2	1261	0
43	406	1
91	4031	0
170	1934	1
24	3529	0
45	1393	0
28	2050	1
29	2570	1
50	400	1
117	2995	0
36	2377	1
19	1655	1
83	9	1
98	2128	1
101	1132	1
33	3120	0
36	3342	1
90	1198	1
39	3226	0
42	2651	1
85	1123	0
45	2852	1
23	2328	1
58	4061	0
45	3610	0
6	278	1
39	242	0
15	3471	1
46	2306	1
80	2510	0
113	3142	1
35	2227	1
151	3447	0
66	1118	1
45	2188	0
69	596	0
8	624	0
140	136	1
84	274	1
62	3667	1
57	3393	0
10	4022	0
157	960	1
10	2661	1
144	1742	0
15	3809	1
119	785	1
226	2762	1
123	651	1
200	898	0
85	1829	1
58	1417	1
35	189	1
39	1772	0
192	1041	1
36	430	1
117	4005	0
104	307	1
7	2634	1
16	903	1
16	2125	1
90	2572	1
118	2038	0
28	2311	0
28	577	1
2	1335	0
77	1172	0
89	3652	1
29	874	1
157	2234	1
6	913	1
4	320	1
9	397	1
68	3985	0
199	922	1
25	2407	0
6	3529	1
27	982	1
216	1040	0
187	1716	1
25	2386	1
45	1459	0
14	1878	0
30	3002	1
191	843	1
2	3265	0
275	657	0
2	4098	0
23	815	1
85	3297	0
284	3215	1
39	3381	0
32	832	1
66	3982	1
74	3916	1
86	4020	1
63	875	1
118	2185	0
52	3393	0
260	644	0
32	969	1
43	985	1
14	731	1
9	595	0
45	3915	0
97	1301	1
46	227	0
45	3543	0
8	1013	0
25	3920	1
185	440	1
260	502	0
32	3471	1
57	644	0
25	1597	1
18	1042	0
187	1503	1
0	1042	1
62	1427	1
5	1194	0
45	1160	1
73	82	1
50	600	1
97	1002	1
159	3918	1
60	598	1
74	2355	0
6	1804	0
87	2589	0
98	699	1
42	3888	0
